北京三元食品股份有限公司,纯牛奶,377155,北京家和万兴超市连锁有限公司,北京,北京市大兴区瀛海瀛昌街8号,2023-02-10,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,首联益家(北京)超市连锁有限公司南大街店,北京,北京市大兴区瀛海瀛昌街8号,2022-07-30,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,怀来物美商贸有限公司,河北,北京市大兴区瀛海瀛昌街8号,2022-05-02,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北京兴善便民商贸有限公司,北京,北京市大兴区瀛海瀛昌街8号,2021-12-07,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北京世纪金龙超市连锁有限公司平谷分公司,北京,北京市大兴区瀛海瀛昌街8号,2022-01-26,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北京物美京丰科技发展有限公司玉蜓桥店,北京市,北京市大兴区瀛海瀛昌街8号,2021-09-07,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北京永辉超市有限公司丰台区草桥分公司,北京,北京市大兴区瀛海瀛昌街8号,2021-08-09,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北京京客隆商业集团股份有限公司宋家庄店,北京,北京市大兴区瀛海瀛昌街8号,2021-01-27,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北京沃尔玛百货有限公司昌平东关分店,北京,北京市大兴区瀛海瀛昌街8号,2020-09-27,250mL/个,合格
北京三元食品股份有限公司,纯牛奶,377155,北京超市发连锁股份有限公司超市发魏公村店,北京,北京市大兴区瀛海瀛昌街8号,2020-01-29,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北京三元食品股份有限公司,北京,北京市大兴区瀛海瀛昌街8号,2019-08-14,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,天津物美未来商贸发展有限公司丁字沽店,天津,北京市大兴区瀛海瀛昌街8号,2019-09-16,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北京永辉超市有限公司大兴区枣园路分公司,北京,北京市大兴区瀛海瀛昌街8号,2019-04-24,250mL/盒	,合格
北京三元食品股份有限公司,纯牛奶,377155,长春欧亚卫星路超市有限公司,吉林,北京市大兴区瀛海瀛昌街8号,2018-08-29,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北京沃尔玛百货有限公司宣武门分店,北京,北京市大兴区瀛海瀛昌街8号,2018-06-27,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,中粮海优（北京）有限公司,北京,北京市大兴区瀛海瀛昌街8号,2018-06-19,250毫升/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北京永辉超市有限公司通州北苑分公司,北京,北京市大兴区瀛海瀛昌街8号,2018-06-09,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,云南滇美餐饮有限公司朝云街分店,云南,北京市大兴区瀛海瀛昌街8号,2018-06-19,200ml/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北国商城股份有限公司超市谈固店,河北,北京市大兴区瀛海瀛昌街8号,2018-04-12,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北京首贸亿联贸易有限公司石景山第一分公司,北京,北京市大兴区瀛海瀛昌街8号,2018-01-12,250mL/盒	,合格
北京三元食品股份有限公司,纯牛奶,377155,北京天超仓储超市有限责任公司第十六分公司,北京,北京市大兴区瀛海瀛昌街8号,2017-07-16,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,京东超市自营,北京,北京市大兴区瀛海瀛昌街8号,2017-02-05,250ml/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,京东超市自营,北京,北京市大兴区瀛海瀛昌街8号,2017-01-28,250ml/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,苏果超市(宣城)有限责任公司绩溪分公司,安徽省,北京市大兴区瀛海瀛昌街8号,2016-08-08,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北京物美商业集团股份有限公司田村路店,/,北京市大兴区瀛海瀛昌街8号,2016-02-02,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北京物美大卖场商业管理有限公司高米店北店,北京,北京市大兴区瀛海瀛昌街8号,2016-06-12,250mL/盒,合格
北京三元食品股份有限公司,益菌多原味(风味发酵乳),3684095,北京华青伟业商贸有限公司,/,北京市大兴区瀛海瀛昌街8号,2023-10-07,125克/杯,合格
北京三元食品股份有限公司,有机纯牛奶,3354005,北京亿潼隆连锁超市有限公司万丰路购物中心,北京,北京市大兴区瀛海瀛昌街8号,2023-09-08,250mL/盒,合格
北京三元食品股份有限公司,有机纯牛奶,3354005,麦德龙商业集团有限公司北京十里河分公司,北京,北京市大兴区瀛海瀛昌街8号,2023-01-31,250mL/盒,合格
北京三元食品股份有限公司,有机纯牛奶,3354005,北京华联精品超市有限公司安贞桥店,北京,北京市大兴区瀛海瀛昌街8号,2022-09-17,250mL/盒,合格
北京三元食品股份有限公司,0蔗糖酸奶,3579875,永辉超市河南有限公司开封万博广场分公司,河南,北京市大兴区瀛海瀛昌街8号,2023-03-13,100克/杯,合格
北京三元食品股份有限公司,简卡0蔗糖酸奶风味酸乳原味,3550817,北京海东亿胜商贸中心,北京,北京市大兴区瀛海瀛昌街8号,2023-07-13,760克/瓶,合格
北京三元食品股份有限公司,风味酸牛奶原味,377163,北京海东亿胜商贸中心,北京,北京市大兴区瀛海瀛昌街8号,2023-07-21,180克/袋,合格
北京三元食品股份有限公司,风味酸牛奶原味,377163,北京红伟安民农业发展有限公司新风路分公司,北京,北京市大兴区瀛海瀛昌街8号,2022-03-20,180克/袋,合格
北京三元食品股份有限公司,风味酸牛奶原味,377163,北京京客隆商业集团股份有限公司京客隆双龙店,北京,北京市大兴区瀛海瀛昌街8号,2021-04-15,100克/盒,合格
北京三元食品股份有限公司,风味酸牛奶原味,377163,北京卜蜂莲花连锁超市有限公司金源时代店,北京市,北京市大兴区瀛海瀛昌街8号,2016-07-08,100克/瓶,合格
北京三元食品股份有限公司,A2β-酪蛋白纯牛奶,3446981,麦德龙商业集团有限公司北京十里河分公司,北京,北京市大兴区瀛海瀛昌街8号,2023-01-18,250mL/盒,合格
北京三元食品股份有限公司,有机纯牛奶,3354005,北京亿潼隆连锁超市有限公司万丰路购物中心,北京,北京市大兴区瀛海瀛昌街8号,2023-09-08,250mL/盒,合格
北京三元食品股份有限公司,有机纯牛奶,3354005,麦德龙商业集团有限公司北京十里河分公司,北京,北京市大兴区瀛海瀛昌街8号,2023-01-31,250mL/盒,合格
北京三元食品股份有限公司,有机纯牛奶,3354005,北京华联精品超市有限公司安贞桥店,北京,北京市大兴区瀛海瀛昌街8号,2022-09-17,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,大同市华林永泰商贸有限公司延和路分公司,山西,北京市大兴区瀛海瀛昌街8号,2023-08-20,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北京南宫恒源商贸有限公司京西恒源超市,北京,北京市大兴区瀛海瀛昌街8号,2023-01-18,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北京家和万兴超市连锁有限公司,北京,北京市大兴区瀛海瀛昌街8号,2023-02-10,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,首联益家(北京)超市连锁有限公司南大街店,北京,北京市大兴区瀛海瀛昌街8号,2022-07-30,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,怀来物美商贸有限公司,河北,北京市大兴区瀛海瀛昌街8号,2022-05-02,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北京兴善便民商贸有限公司,北京,北京市大兴区瀛海瀛昌街8号,2021-12-07,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北京世纪金龙超市连锁有限公司平谷分公司,北京,北京市大兴区瀛海瀛昌街8号,2022-01-26,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北京物美京丰科技发展有限公司玉蜓桥店,北京市,北京市大兴区瀛海瀛昌街8号,2021-09-07,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北京永辉超市有限公司丰台区草桥分公司,北京,北京市大兴区瀛海瀛昌街8号,2021-08-09,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北京京客隆商业集团股份有限公司宋家庄店,北京,北京市大兴区瀛海瀛昌街8号,2021-01-27,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北京沃尔玛百货有限公司昌平东关分店,北京,北京市大兴区瀛海瀛昌街8号,2020-09-27,250mL/个,合格
北京三元食品股份有限公司,纯牛奶,377155,北京超市发连锁股份有限公司超市发魏公村店,北京,北京市大兴区瀛海瀛昌街8号,2020-01-29,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北京三元食品股份有限公司,北京,北京市大兴区瀛海瀛昌街8号,2019-08-14,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,天津物美未来商贸发展有限公司丁字沽店,天津,北京市大兴区瀛海瀛昌街8号,2019-09-16,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北京永辉超市有限公司大兴区枣园路分公司,北京,北京市大兴区瀛海瀛昌街8号,2019-04-24,250mL/盒	,合格
北京三元食品股份有限公司,纯牛奶,377155,长春欧亚卫星路超市有限公司,吉林,北京市大兴区瀛海瀛昌街8号,2018-08-29,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北京沃尔玛百货有限公司宣武门分店,北京,北京市大兴区瀛海瀛昌街8号,2018-06-27,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,中粮海优（北京）有限公司,北京,北京市大兴区瀛海瀛昌街8号,2018-06-19,250毫升/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北京永辉超市有限公司通州北苑分公司,北京,北京市大兴区瀛海瀛昌街8号,2018-06-09,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,云南滇美餐饮有限公司朝云街分店,云南,北京市大兴区瀛海瀛昌街8号,2018-06-19,200ml/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北国商城股份有限公司超市谈固店,河北,北京市大兴区瀛海瀛昌街8号,2018-04-12,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北京首贸亿联贸易有限公司石景山第一分公司,北京,北京市大兴区瀛海瀛昌街8号,2018-01-12,250mL/盒	,合格
北京三元食品股份有限公司,纯牛奶,377155,北京天超仓储超市有限责任公司第十六分公司,北京,北京市大兴区瀛海瀛昌街8号,2017-07-16,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,京东超市自营,北京,北京市大兴区瀛海瀛昌街8号,2017-02-05,250ml/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,京东超市自营,北京,北京市大兴区瀛海瀛昌街8号,2017-01-28,250ml/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,苏果超市(宣城)有限责任公司绩溪分公司,安徽省,北京市大兴区瀛海瀛昌街8号,2016-08-08,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北京物美商业集团股份有限公司田村路店,/,北京市大兴区瀛海瀛昌街8号,2016-02-02,250mL/盒,合格
北京三元食品股份有限公司,纯牛奶,377155,北京物美大卖场商业管理有限公司高米店北店,北京,北京市大兴区瀛海瀛昌街8号,2016-06-12,250mL/盒,合格
北京三元食品股份有限公司,三元特品纯牛奶,3446937,北京京客隆首超商业有限公司亦庄店,北京,北京市大兴区瀛海瀛昌街8号,2023-02-08,250mL/盒,合格
北京三元食品股份有限公司,三元巧克力奶,377171,北京京庞物美超市有限公司,北京,北京市大兴区瀛海瀛昌街8号,2023-02-18,250mL/盒,合格
北京三元食品股份有限公司,三元巧克力奶,377171,北京万润福佳商贸有限公司,北京,北京市大兴区瀛海瀛昌街8号,2023-03-08,250mL/盒,合格
北京三元食品股份有限公司,三元巧克力奶,377171,北京世纪唯信商贸有限公司,北京,北京市大兴区瀛海瀛昌街8号,2022-09-27,250mL/盒,合格
北京三元食品股份有限公司,三元巧克力奶,377171,苏州雨润发综合超市有限公司北京分公司,北京,北京市大兴区瀛海瀛昌街8号,2018-06-05,250mL/盒,合格
北京三元食品股份有限公司,三元巧克力奶,377171,北京鸿业荣兴连锁超市有限公司,北京,北京市大兴区瀛海瀛昌街8号,2016-03-04,250mL/瓶,合格
北京三元食品股份有限公司,大果块风味发酵乳(桑葚＆蓝莓),3431865,邹平圣豪购物有限公司德州分公司,山东,北京市大兴区瀛海瀛昌街8号,2023-03-14,260g/盒,合格
北京三元食品股份有限公司,简卡0蔗糖酸奶,3405573,邹平圣豪购物有限公司德州分公司,山东,北京市大兴区瀛海瀛昌街8号,2023-03-17,180克/袋,合格
北京三元食品股份有限公司,简卡0蔗糖酸奶,3405573,北京沃尔玛百货有限公司清河分店,北京,北京市大兴区瀛海瀛昌街8号,2023-03-17,180克/袋,合格
北京三元食品股份有限公司,特品纯牛奶,431601,北京万润福佳商贸有限公司,北京,北京市大兴区瀛海瀛昌街8号,2023-01-27,250mL/盒,合格
北京三元食品股份有限公司,特品纯牛奶,431601,北京福源精致益家生活超市有限公司第一分公司,北京,北京市大兴区瀛海瀛昌街8号,2022-04-24,250mL/盒,合格
北京三元食品股份有限公司,特品纯牛奶,431601,北京佳惠宜鲜超市有限公司,北京,北京市大兴区瀛海瀛昌街8号,2022-05-03,250mL/盒,合格
北京三元食品股份有限公司,特品纯牛奶,431601,北京易初莲花连锁超市有限公司通州店,北京,北京市大兴区瀛海瀛昌街8号,2022-01-22,250mL/盒,合格
北京三元食品股份有限公司,特品纯牛奶,431601,北京三元食品股份有限公司,北京,北京市大兴区瀛海瀛昌街8号,2021-04-11,250mL/盒,合格
北京三元食品股份有限公司,特品纯牛奶,431601,北京京客隆商业集团股份有限公司宋家庄店,北京,北京市大兴区瀛海瀛昌街8号,2021-01-21,250mL/盒,合格
北京三元食品股份有限公司,特品纯牛奶,431601,北京欧尚超市有限公司朝阳北路店,北京,北京市大兴区瀛海瀛昌街8号,2020-06-09,250mL/盒,合格
北京三元食品股份有限公司,特品纯牛奶,431601,北京三元食品股份有限公司,北京,北京市大兴区瀛海瀛昌街8号,2020-01-26,250mL/盒,合格
北京三元食品股份有限公司,特品纯牛奶,431601,长春欧亚卫星路超市有限公司,吉林,北京市大兴区瀛海瀛昌街8号,2018-08-18,250mL/盒,合格
北京三元食品股份有限公司,特品纯牛奶,431601,北京永辉超市有限公司通州北苑分公司,北京,北京市大兴区瀛海瀛昌街8号,2018-06-04,250mL/盒,合格
北京三元食品股份有限公司,特品纯牛奶,431601,北京海泰兴达商贸有限公司,/,北京市大兴区瀛海瀛昌街8号,2017-11-13,250ml/盒	,合格
北京三元食品股份有限公司,特品纯牛奶,431601,北京亿潼隆连锁超市有限公司万丰路购物中心,北京,北京市大兴区瀛海瀛昌街8号,2017-01-21,250mL/盒,合格
北京三元食品股份有限公司,特品纯牛奶,431601,京东超市自营,北京,北京市大兴区瀛海瀛昌街8号,2017-01-21,250ml/盒,合格
北京三元食品股份有限公司,大红枣风味酸牛奶,3414481,北京军琥乳制品有限公司,北京,北京市大兴区瀛海瀛昌街8号,2023-04-01,160克/袋,合格
北京三元食品股份有限公司,极致A2β-酪蛋白纯牛奶(全脂灭菌乳),3405561,北京沃尔玛百货有限公司清河分店,北京,北京市大兴区瀛海瀛昌街8号,2023-02-09,250mL/盒,合格
